timestamp,waiting_time,queue_length,travel_time,predictions,actual_flows,model_type
2025-04-12 03:27:34,8.15,6,0,0,20.0,fixed
2025-04-12 03:27:34,8.047619047619047,7,0,0,21.0,fixed
2025-04-12 03:27:34,8.333333333333334,6,0,0,21.0,fixed
2025-04-12 03:27:34,8.619047619047619,6,0,0,21.0,fixed
2025-04-12 03:27:34,8.904761904761905,6,0,0,21.0,fixed
2025-04-12 03:27:34,9.238095238095237,7,0,0,21.0,fixed
2025-04-12 03:27:34,9.571428571428571,7,0,0,21.0,fixed
2025-04-12 03:27:34,10.4,7,0,0,20.0,fixed
2025-04-12 03:27:34,10.75,7,0,0,20.0,fixed
2025-04-12 03:27:34,11.68421052631579,7,0,0,19.0,fixed
2025-04-12 03:27:34,12.052631578947368,7,0,0,19.0,fixed
2025-04-12 03:27:34,12.421052631578947,8,0,0,19.0,fixed
2025-04-12 03:27:34,12.15,8,0,0,20.0,fixed
2025-04-12 03:27:34,11.904761904761905,8,0,0,21.0,fixed
2025-04-12 03:27:34,12.85,7,0,0,20.0,fixed
2025-04-12 03:27:34,10.263157894736842,6,0,0,19.0,fixed
2025-04-12 03:27:34,7.157894736842105,5,0,0,19.0,fixed
2025-04-12 03:27:34,4.894736842105263,5,0,0,19.0,fixed
2025-04-12 03:27:35,5.105263157894737,4,0,0,19.0,fixed
2025-04-12 03:27:35,5.05,5,0,0,20.0,fixed
2025-04-12 03:27:35,5.526315789473684,4,0,0,19.0,fixed
2025-04-12 03:27:35,5.7368421052631575,4,0,0,19.0,fixed
2025-04-12 03:27:35,5.947368421052632,4,0,0,19.0,fixed
2025-04-12 03:27:35,5.85,5,0,0,20.0,fixed
2025-04-12 03:27:35,5.809523809523809,6,0,0,21.0,fixed
2025-04-12 03:27:35,6.25,4,0,0,20.0,fixed
2025-04-12 03:27:35,6.7894736842105265,4,0,0,19.0,fixed
2025-04-12 03:27:35,7.388888888888889,4,0,0,18.0,fixed
2025-04-12 03:27:35,7.611111111111111,4,0,0,18.0,fixed
2025-04-12 03:27:35,8.352941176470589,5,0,0,17.0,fixed
2025-04-12 03:27:35,8.647058823529411,5,0,0,17.0,fixed
2025-04-12 03:27:35,6.294117647058823,4,0,0,17.0,fixed
2025-04-12 03:27:35,6.529411764705882,4,0,0,17.0,fixed
2025-04-12 03:27:35,7.1875,4,0,0,16.0,fixed
2025-04-12 03:27:35,7.4375,4,0,0,16.0,fixed
2025-04-12 03:27:35,8.785714285714286,4,0,0,14.0,fixed
2025-04-12 03:27:35,9.071428571428571,4,0,0,14.0,fixed
2025-04-12 03:27:35,9.357142857142858,4,0,0,14.0,fixed
2025-04-12 03:27:35,9.642857142857142,4,0,0,14.0,fixed
2025-04-12 03:27:35,9.928571428571429,4,0,0,14.0,fixed
2025-04-12 03:27:35,10.285714285714286,5,0,0,14.0,fixed
2025-04-12 03:27:35,10.0,7,0,0,15.0,fixed
2025-04-12 03:27:35,9.75,7,0,0,16.0,fixed
2025-04-12 03:27:35,9.529411764705882,7,0,0,17.0,fixed
2025-04-12 03:27:35,9.882352941176471,6,0,0,17.0,fixed
2025-04-12 03:27:35,10.294117647058824,7,0,0,17.0,fixed
2025-04-12 03:27:35,10.705882352941176,7,0,0,17.0,fixed
2025-04-12 03:27:35,7.823529411764706,6,0,0,17.0,fixed
2025-04-12 03:27:35,7.764705882352941,6,0,0,17.0,fixed
2025-04-12 03:27:35,8.117647058823529,6,0,0,17.0,fixed
2025-04-12 03:27:35,8.0,7,0,0,18.0,fixed
2025-04-12 03:27:35,7.894736842105263,7,0,0,19.0,fixed
2025-04-12 03:27:35,8.210526315789474,6,0,0,19.0,fixed
2025-04-12 03:27:35,8.578947368421053,7,0,0,19.0,fixed
2025-04-12 03:27:35,8.947368421052632,7,0,0,19.0,fixed
2025-04-12 03:27:35,9.368421052631579,8,0,0,19.0,fixed
2025-04-12 03:27:35,9.2,8,0,0,20.0,fixed
2025-04-12 03:27:35,9.095238095238095,8,0,0,21.0,fixed
2025-04-12 03:27:35,9.476190476190476,8,0,0,21.0,fixed
2025-04-12 03:27:35,10.35,9,0,0,20.0,fixed
2025-04-12 03:27:35,10.75,8,0,0,20.0,fixed
2025-04-12 03:27:35,11.736842105263158,8,0,0,19.0,fixed
2025-04-12 03:27:35,11.55,9,0,0,20.0,fixed
2025-04-12 03:27:35,11.95,8,0,0,20.0,fixed
2025-04-12 03:27:35,13.722222222222221,8,0,0,18.0,fixed
2025-04-12 03:27:35,14.166666666666666,8,0,0,18.0,fixed
2025-04-12 03:27:35,14.61111111111111,9,0,0,18.0,fixed
2025-04-12 03:27:35,15.055555555555555,8,0,0,18.0,fixed
2025-04-12 03:27:35,15.5,8,0,0,18.0,fixed
2025-04-12 03:27:35,15.944444444444445,8,0,0,18.0,fixed
2025-04-12 03:27:35,16.38888888888889,8,0,0,18.0,fixed
2025-04-12 03:27:35,16.833333333333332,8,0,0,18.0,fixed
2025-04-12 03:27:35,17.27777777777778,8,0,0,18.0,fixed
2025-04-12 03:27:35,17.77777777777778,9,0,0,18.0,fixed
2025-04-12 03:27:35,18.27777777777778,9,0,0,18.0,fixed
2025-04-12 03:27:35,18.833333333333332,10,0,0,18.0,fixed
2025-04-12 03:27:35,18.36842105263158,11,0,0,19.0,fixed
2025-04-12 03:27:35,19.944444444444443,10,0,0,18.0,fixed
2025-04-12 03:27:35,20.5,10,0,0,18.0,fixed
2025-04-12 03:27:35,21.055555555555557,10,0,0,18.0,fixed
2025-04-12 03:27:35,21.61111111111111,10,0,0,18.0,fixed
2025-04-12 03:27:35,22.166666666666668,10,0,0,18.0,fixed
2025-04-12 03:27:35,22.72222222222222,10,0,0,18.0,fixed
2025-04-12 03:27:35,23.27777777777778,11,0,0,18.0,fixed
2025-04-12 03:27:35,23.833333333333332,10,0,0,18.0,fixed
2025-04-12 03:27:35,24.38888888888889,10,0,0,18.0,fixed
2025-04-12 03:27:35,18.789473684210527,10,0,0,19.0,fixed
2025-04-12 03:27:35,14.947368421052632,9,0,0,19.0,fixed
2025-04-12 03:27:35,12.842105263157896,8,0,0,19.0,fixed
2025-04-12 03:27:35,10.35,8,0,0,20.0,fixed
2025-04-12 03:27:35,8.8,6,0,0,20.0,fixed
2025-04-12 03:27:35,7.0476190476190474,6,0,0,21.0,fixed
2025-04-12 03:27:35,7.285714285714286,5,0,0,21.0,fixed
2025-04-12 03:27:35,7.2272727272727275,7,0,0,22.0,fixed
2025-04-12 03:27:35,6.590909090909091,5,0,0,22.0,fixed
2025-04-12 03:27:35,7.5,5,0,0,20.0,fixed
2025-04-12 03:27:35,7.75,5,0,0,20.0,fixed
2025-04-12 03:27:35,8.0,5,0,0,20.0,fixed
2025-04-12 03:27:35,8.25,5,0,0,20.0,fixed
2025-04-12 03:27:35,8.55,6,0,0,20.0,fixed
2025-04-12 03:27:35,8.75,5,0,0,20.0,fixed
2025-04-12 03:27:35,9.0,5,0,0,20.0,fixed
